from_table_qual,from_column,to_table,to_column,confidence,notes,source,prisma_status
mysql_raw.mdcd_hlth_eqty_pgm_dtl_hstry,mdcd_hlth_eqty_pgm_dtl_id,mdcd_hlth_eqty_pgm_dtl,mdcd_hlth_eqty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlth_eqty_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlth_rltd_scl_nds_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlth_rltd_scl_nds_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_hlth_rltd_scl_nds_pgm_dtl_id,mdcd_hlth_rltd_scl_nds_pgm_dtl,mdcd_hlth_rltd_scl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_adlt_oprtnty_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_adlt_oprtnty_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_hlthy_adlt_oprtnty_pgm_dtl_id,mdcd_hlthy_adlt_oprtnty_pgm_dtl,mdcd_hlthy_adlt_oprtnty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_bhvr_incntv_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_bhvr_incntv_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_hlthy_bhvr_incntv_pgm_dtl_id,mdcd_hlthy_bhvr_incntv_pgm_dtl,mdcd_hlthy_bhvr_incntv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hyde_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hyde_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hyde_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hyde_pgm_dtl_hstry,mdcd_hyde_pgm_dtl_id,mdcd_hyde_pgm_dtl,mdcd_hyde_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_hyde_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_intgrtd_care_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_intgrtd_care_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_intgrtd_care_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_intgrtd_care_pgm_dtl_hstry,mdcd_intgrtd_care_pgm_dtl_id,mdcd_intgrtd_care_pgm_dtl,mdcd_intgrtd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_intgrtd_care_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lead_expo_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lead_expo_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lead_expo_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lead_expo_pgm_dtl_hstry,mdcd_lead_expo_pgm_dtl_id,mdcd_lead_expo_pgm_dtl,mdcd_lead_expo_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lead_expo_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lftm_lmts_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lftm_lmts_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lftm_lmts_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lftm_lmts_pgm_dtl_hstry,mdcd_lftm_lmts_pgm_dtl_id,mdcd_lftm_lmts_pgm_dtl,mdcd_lftm_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_lftm_lmts_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl,mc_type_cd,mc_type_rfrnc,mc_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl_hstry,mc_type_cd,mc_type_rfrnc,mc_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl_hstry,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_plcy_area,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_plcy_area,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_plcy_area_hstry,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_plcy_area_hstry,mdcd_ltss_pgm_plcy_area_id,mdcd_ltss_pgm_plcy_area,mdcd_ltss_pgm_plcy_area_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ltss_pgm_plcy_area_hstry,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_hlth_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_hlth_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_hlth_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_hlth_pgm_dtl_hstry,mdcd_matrnl_hlth_pgm_dtl_id,mdcd_matrnl_hlth_pgm_dtl,mdcd_matrnl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_hlth_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_opioid_use_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_opioid_use_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_opioid_use_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_opioid_use_pgm_dtl_hstry,mdcd_matrnl_opioid_use_pgm_dtl_id,mdcd_matrnl_opioid_use_pgm_dtl,mdcd_matrnl_opioid_use_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_matrnl_opioid_use_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mc_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,prisma:; pg_constraint: confirmed,prisma,confirmed
mysql_raw.mdcd_mc_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mc_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mc_pgm_dtl_hstry,mdcd_mc_pgm_dtl_id,mdcd_mc_pgm_dtl,mdcd_mc_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mc_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mktplc_cvrg_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mktplc_cvrg_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mktplc_cvrg_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mktplc_cvrg_pgm_dtl_hstry,mdcd_mktplc_cvrg_pgm_dtl_id,mdcd_mktplc_cvrg_pgm_dtl,mdcd_mktplc_cvrg_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mktplc_cvrg_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_data_and_rptg_iss,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_mntrg_data_and_rptg_iss,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_mntrg_data_and_rptg_iss,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_data_and_rptg_iss,mdcd_dlvrbl_fil_doc_id,mdcd_dlvrbl_fil_doc,mdcd_dlvrbl_fil_doc_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_data_and_rptg_iss,mdcd_dlvrbl_id,mdcd_dlvrbl,mdcd_dlvrbl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_data_and_rptg_iss,tmplt_fil_doc_id,tmplt_fil_doc,tmplt_fil_doc_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_rpt_mtrc_dfnd_name,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_rpt_mtrc_dfnd_name,mdcd_demo_type_cd,mdcd_demo_type_rfrnc,mdcd_demo_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_mntrg_rpt_mtrc_dfnd_name,mdcd_mntrg_rpt_mtrc_dfnd_name_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_mntrg_rpt_mtrc_dfnd_name,mdcd_tmplt_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_new_adlt_grp_expnsn_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_new_adlt_grp_expnsn_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_new_adlt_grp_expnsn_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_new_adlt_grp_expnsn_pgm_dtl_hstry,mdcd_new_adlt_grp_expnsn_pgm_dtl_id,mdcd_new_adlt_grp_expnsn_pgm_dtl,mdcd_new_adlt_grp_expnsn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_new_adlt_grp_expnsn_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_elgblty_prd_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_elgblty_prd_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_elgblty_prd_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_elgblty_prd_pgm_dtl_hstry,mdcd_non_elgblty_prd_pgm_dtl_id,mdcd_non_elgblty_prd_pgm_dtl,mdcd_non_elgblty_prd_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_elgblty_prd_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_emer_mdcl_trnsprtn_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_emer_mdcl_trnsprtn_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_emer_mdcl_trnsprtn_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_emer_mdcl_trnsprtn_pgm_dtl_hstry,mdcd_non_emer_mdcl_trnsprtn_pgm_dtl_id,mdcd_non_emer_mdcl_trnsprtn_pgm_dtl,mdcd_non_emer_mdcl_trnsprtn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_non_emer_mdcl_trnsprtn_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_othr_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_othr_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_othr_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_othr_pgm_dtl_hstry,mdcd_othr_pgm_dtl_id,mdcd_othr_pgm_dtl,mdcd_othr_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_othr_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl,mdcd_agg_cap_pgm_dtl_id,mdcd_agg_cap_pgm_dtl,mdcd_agg_cap_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl_hstry,mdcd_agg_cap_pgm_dtl_id,mdcd_agg_cap_pgm_dtl,mdcd_agg_cap_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl_hstry,mdcd_pendg_agg_cap_pgm_dtl_id,mdcd_pendg_agg_cap_pgm_dtl,mdcd_pendg_agg_cap_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_agg_cap_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl,mdcd_ahead_pgm_dtl_id,mdcd_ahead_pgm_dtl,mdcd_ahead_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl_hstry,mdcd_ahead_pgm_dtl_id,mdcd_ahead_pgm_dtl,mdcd_ahead_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl_hstry,mdcd_pendg_ahead_pgm_dtl_id,mdcd_pendg_ahead_pgm_dtl,mdcd_pendg_ahead_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ahead_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl,mdcd_ann_lmts_pgm_dtl_id,mdcd_ann_lmts_pgm_dtl,mdcd_ann_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl_hstry,mdcd_ann_lmts_pgm_dtl_id,mdcd_ann_lmts_pgm_dtl,mdcd_ann_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl_hstry,mdcd_pendg_ann_lmts_pgm_dtl_id,mdcd_pendg_ann_lmts_pgm_dtl,mdcd_pendg_ann_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ann_lmts_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl,mdcd_apndx_k_pgm_dtl_id,mdcd_apndx_k_pgm_dtl,mdcd_apndx_k_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl_hstry,mdcd_apndx_k_pgm_dtl_id,mdcd_apndx_k_pgm_dtl,mdcd_apndx_k_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl_hstry,mdcd_pendg_apndx_k_pgm_dtl_id,mdcd_pendg_apndx_k_pgm_dtl,mdcd_pendg_apndx_k_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_apndx_k_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl,mdcd_basic_hlth_plan_pgm_dtl_id,mdcd_basic_hlth_plan_pgm_dtl,mdcd_basic_hlth_plan_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl_hstry,mdcd_basic_hlth_plan_pgm_dtl_id,mdcd_basic_hlth_plan_pgm_dtl,mdcd_basic_hlth_plan_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl_hstry,mdcd_pendg_basic_hlth_plan_pgm_dtl_id,mdcd_pendg_basic_hlth_plan_pgm_dtl,mdcd_pendg_basic_hlth_plan_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_basic_hlth_plan_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl,mdcd_bene_enggmt_pgm_dtl_id,mdcd_bene_enggmt_pgm_dtl,mdcd_bene_enggmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl_hstry,mdcd_bene_enggmt_pgm_dtl_id,mdcd_bene_enggmt_pgm_dtl,mdcd_bene_enggmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl_hstry,mdcd_pendg_bene_enggmt_pgm_dtl_id,mdcd_pendg_bene_enggmt_pgm_dtl,mdcd_pendg_bene_enggmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bene_enggmt_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl,mdcd_bhvrl_hlth_pgm_dtl_id,mdcd_bhvrl_hlth_pgm_dtl,mdcd_bhvrl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl_hstry,mdcd_bhvrl_hlth_pgm_dtl_id,mdcd_bhvrl_hlth_pgm_dtl,mdcd_bhvrl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl_hstry,mdcd_pendg_bhvrl_hlth_pgm_dtl_id,mdcd_pendg_bhvrl_hlth_pgm_dtl,mdcd_pendg_bhvrl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_bhvrl_hlth_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
